order_id,order_date,product_id,category_id,region_id,sales
CA-2015-159709,10/05/2015,OFF-EN-10001434,13,299,158.13
CA-2015-159709,10/05/2015,TEC-PH-10003988,8,299,43.6
CA-2017-103982,03/03/2017,OFF-SU-10000151,15,218,3930.072
CA-2017-103982,03/03/2017,OFF-FA-10001332,14,218,2.304
CA-2017-103982,03/03/2017,TEC-PH-10000895,8,218,431.976
CA-2017-103982,03/03/2017,TEC-AC-10002857,12,218,41.72
CA-2016-142454,15/08/2016,FUR-FU-10004018,6,233,104.23
CA-2016-142454,15/08/2016,OFF-ST-10003638,5,233,70.26
CA-2016-102016,12/09/2016,OFF-AR-10004685,7,136,9.26
CA-2016-102016,12/09/2016,OFF-ST-10001713,5,136,105.98
CA-2016-102016,12/09/2016,OFF-FA-10000490,14,136,1.24
CA-2016-102016,12/09/2016,OFF-LA-10002043,3,136,20.7
CA-2016-102016,12/09/2016,OFF-PA-10002464,11,136,28.9
CA-2016-102016,12/09/2016,OFF-EN-10002504,13,136,27.18
CA-2016-156755,12/01/2016,OFF-ST-10002615,5,286,465.18
CA-2016-130876,12/05/2016,OFF-ST-10004258,5,24,36.63
CA-2017-145898,26/09/2017,OFF-ST-10004507,5,72,51.45
CA-2017-145898,26/09/2017,OFF-LA-10000262,3,72,7.83
CA-2017-145898,26/09/2017,OFF-AR-10002445,7,72,35.4
CA-2017-145898,26/09/2017,OFF-PA-10001667,11,72,29.9
US-2018-159562,09/09/2018,OFF-EN-10000461,13,528,17.48
CA-2018-134635,15/04/2018,OFF-PA-10002254,11,14,79.14
CA-2018-167080,10/06/2018,OFF-AR-10001868,7,165,8.4
CA-2018-145653,01/09/2018,FUR-CH-10004875,2,186,498.26
CA-2015-140487,14/06/2015,FUR-BO-10000711,1,152,212.94
CA-2018-117401,18/05/2018,OFF-AP-10000938,10,335,706.86
CA-2018-117401,18/05/2018,TEC-PH-10003555,8,335,114.95
CA-2018-117401,18/05/2018,OFF-BI-10001267,9,335,43.19
US-2018-109582,12/09/2018,OFF-PA-10004071,11,2,166.44
CA-2017-119865,21/06/2017,OFF-BI-10001553,9,165,36.56
CA-2017-119865,21/06/2017,OFF-BI-10003007,9,165,186.144
CA-2017-119865,21/06/2017,FUR-BO-10003272,1,165,353.568
US-2015-147648,26/11/2015,OFF-PA-10001033,11,10,81.98
CA-2018-124436,19/03/2018,OFF-BI-10001553,9,254,14.624
CA-2018-124436,19/03/2018,FUR-TA-10001095,4,254,697.16
CA-2018-124436,19/03/2018,FUR-FU-10001185,6,254,30.93
CA-2018-124436,19/03/2018,OFF-BI-10000343,9,254,27.496
CA-2015-115084,18/10/2015,FUR-CH-10004626,2,465,605.34
CA-2018-131037,22/08/2018,FUR-TA-10001768,4,95,210.008
CA-2017-111143,19/11/2017,OFF-AP-10001947,10,305,54.96
CA-2015-166744,20/09/2015,FUR-FU-10004952,6,210,164.22
CA-2015-166744,20/09/2015,FUR-BO-10001337,1,210,362.94
CA-2015-166744,20/09/2015,TEC-AC-10003628,12,210,59.98
CA-2017-116561,11/09/2017,OFF-ST-10004186,5,59,332.94
CA-2017-116561,11/09/2017,OFF-BI-10001658,9,59,39.872
CA-2017-110730,23/09/2017,OFF-SU-10004737,15,61,13.68
CA-2018-146367,04/08/2018,OFF-BI-10002827,9,297,3.318
CA-2017-149454,25/07/2017,OFF-BI-10003694,9,102,10.44
CA-2017-156265,02/08/2017,FUR-TA-10001691,4,4,136.464
CA-2017-156265,02/08/2017,TEC-PH-10001918,8,4,333.576
CA-2017-156265,02/08/2017,OFF-BI-10000285,9,4,12.544
US-2016-168914,21/05/2016,OFF-AP-10000358,10,529,20.768
US-2018-110989,03/11/2018,TEC-AC-10002345,12,60,43.5
CA-2016-106215,16/04/2016,OFF-FA-10001229,14,106,12.576
US-2017-169369,12/12/2017,TEC-AC-10001314,12,113,249.95
US-2017-169369,12/12/2017,OFF-PA-10004438,11,113,49.12
CA-2016-132318,30/10/2016,OFF-AP-10000026,10,221,182.91
US-2015-131982,07/03/2015,OFF-BI-10004224,9,120,107.648
CA-2016-125185,05/03/2016,FUR-CH-10002647,2,530,99.372
CA-2016-125185,05/03/2016,FUR-FU-10003247,6,530,33.568
CA-2017-130078,08/08/2017,OFF-PA-10003270,11,337,10.56
US-2018-114034,03/01/2018,OFF-PA-10004735,11,350,38.88
US-2018-115595,09/10/2018,OFF-PA-10001745,11,4,35.2
CA-2018-158722,20/10/2018,OFF-PA-10000176,11,75,45.528
CA-2015-105165,07/09/2015,TEC-PH-10000675,8,67,196.776
CA-2015-105165,07/09/2015,OFF-BI-10000050,9,67,2.92
CA-2015-105165,07/09/2015,FUR-TA-10004154,4,67,200.795
CA-2015-105165,07/09/2015,TEC-AC-10002718,12,67,46.688
CA-2015-105165,07/09/2015,OFF-AR-10003179,7,67,21.864
CA-2018-147452,30/09/2018,OFF-PA-10001838,11,6,11.76
CA-2018-147452,30/09/2018,OFF-PA-10004039,11,6,167.94
CA-2018-147452,30/09/2018,OFF-AP-10001626,10,6,3.89
US-2018-114657,16/11/2018,TEC-MA-10003173,16,232,52.44
CA-2018-144484,11/09/2018,FUR-FU-10000260,6,95,32.36
CA-2018-144484,11/09/2018,OFF-AP-10004487,10,95,406.6
CA-2018-125913,16/01/2018,FUR-FU-10001487,6,142,27.92
CA-2018-125913,16/01/2018,FUR-TA-10001520,4,142,399.672
US-2017-158309,26/11/2017,OFF-BI-10000145,9,230,3.744
CA-2016-162887,07/11/2016,FUR-CH-10000595,2,371,715.2
CA-2018-147333,14/12/2018,TEC-AC-10004469,12,146,159.8
CA-2018-147333,14/12/2018,TEC-AC-10003038,12,146,44.75
CA-2015-113859,13/09/2015,FUR-CH-10004698,2,457,340.116
CA-2015-159681,07/12/2015,OFF-PA-10003641,11,221,105.52
US-2018-104094,07/09/2018,TEC-AC-10002134,12,202,13.48
CA-2018-152709,07/10/2018,OFF-ST-10001837,5,152,85.52
CA-2016-105158,05/09/2016,FUR-FU-10001706,6,39,6.16
CA-2016-105158,05/09/2016,OFF-PA-10001970,11,39,36.84
CA-2015-133424,30/03/2015,OFF-ST-10002957,5,60,15.84
CA-2015-133424,30/03/2015,OFF-LA-10002312,3,60,44.4
CA-2018-105991,05/05/2018,OFF-EN-10002600,13,128,21.24
CA-2018-105991,05/05/2018,OFF-BI-10003274,9,128,9.552
CA-2018-105991,05/05/2018,FUR-BO-10004467,1,128,89.991
US-2018-136784,30/04/2018,OFF-PA-10000675,11,35,163.96
CA-2015-146283,08/09/2015,OFF-PA-10002259,11,67,17.904
CA-2015-146283,08/09/2015,FUR-CH-10004287,2,67,966.7
CA-2015-146283,08/09/2015,OFF-PA-10000482,11,67,182.112
CA-2018-151218,20/06/2018,OFF-ST-10004835,5,124,4.464
CA-2016-111073,26/12/2016,FUR-TA-10004086,4,82,51.588
CA-2018-144883,15/08/2018,OFF-LA-10000305,3,531,50.4
CA-2018-142174,04/03/2018,OFF-PA-10000806,11,17,89.568
CA-2018-108791,27/07/2018,FUR-FU-10004018,6,232,14.89
CA-2018-108791,27/07/2018,TEC-PH-10002660,8,232,543.92
CA-2017-106656,23/09/2017,OFF-EN-10001509,13,89,4.08
CA-2017-106656,23/09/2017,OFF-LA-10003148,3,89,18.9
CA-2017-113831,30/05/2017,FUR-TA-10002645,4,29,2275.5
CA-2017-113831,30/05/2017,TEC-AC-10003033,12,29,1979.7
CA-2017-113831,30/05/2017,OFF-LA-10001297,3,29,62.1
US-2015-139500,16/11/2015,FUR-CH-10002017,2,68,37.296
US-2015-166310,21/09/2015,FUR-FU-10001546,6,211,8.544
US-2017-168410,21/02/2017,FUR-FU-10000629,6,188,68.95
US-2017-168410,21/02/2017,OFF-ST-10000036,5,188,296.37
US-2017-168410,21/02/2017,TEC-PH-10002583,8,188,39.98
CA-2018-131254,19/11/2018,FUR-CH-10003774,2,15,191.058
CA-2018-131254,19/11/2018,OFF-AR-10003876,7,15,13.04
CA-2018-131254,19/11/2018,OFF-BI-10003527,9,15,1525.188
CA-2017-123414,21/08/2017,OFF-LA-10004559,3,255,9.216
CA-2017-123414,21/08/2017,OFF-SU-10002573,15,255,28.048
CA-2018-137876,30/04/2018,FUR-FU-10000222,6,95,64.96
CA-2018-137876,30/04/2018,OFF-EN-10001219,13,95,30.56
CA-2017-154060,02/05/2017,FUR-CH-10002304,2,308,187.056
US-2018-162558,02/10/2018,FUR-FU-10002364,6,366,11.808
US-2018-162558,02/10/2018,FUR-FU-10004864,6,366,9.656
US-2018-162558,02/10/2018,OFF-PA-10003172,11,366,20.736
US-2018-162558,02/10/2018,OFF-BI-10000977,9,366,27.36
US-2018-162558,02/10/2018,FUR-TA-10000198,4,366,2314.116
US-2018-162558,02/10/2018,OFF-BI-10003984,9,366,34.236
US-2018-162558,02/10/2018,FUR-FU-10003691,6,366,19.76
CA-2018-134439,18/09/2018,OFF-PA-10004082,11,532,15.96
CA-2016-119508,04/12/2016,OFF-AR-10003723,7,469,16.9
CA-2016-119508,04/12/2016,FUR-FU-10004270,6,469,25.08
CA-2016-152681,17/01/2016,OFF-AR-10003183,7,129,6.68
CA-2015-130813,06/01/2015,OFF-PA-10002005,11,14,19.44
CA-2016-120320,05/03/2016,TEC-PH-10000149,8,67,31.92
CA-2017-111941,25/12/2017,OFF-BI-10001524,9,46,33.568
CA-2017-123120,04/09/2017,FUR-FU-10004748,6,165,63.94
CA-2017-123120,04/09/2017,OFF-BI-10001460,9,165,60.6
CA-2017-123120,04/09/2017,OFF-SU-10002503,15,165,22.72
CA-2015-103331,26/08/2015,FUR-FU-10001731,6,286,10.68
CA-2015-103331,26/08/2015,OFF-PA-10002160,11,286,17.34
CA-2015-103331,26/08/2015,OFF-PA-10002659,11,286,3.38
CA-2016-169278,21/05/2016,OFF-BI-10001636,9,60,26.976
CA-2018-111577,16/10/2018,OFF-PA-10000062,11,58,307.776
CA-2016-146486,09/11/2016,OFF-ST-10002554,5,188,244.55
CA-2016-146486,09/11/2016,OFF-EN-10001509,13,188,12.24
CA-2016-146486,09/11/2016,TEC-AC-10002018,12,188,13.98
CA-2016-146486,09/11/2016,TEC-AC-10002637,12,188,899.95
US-2015-168501,21/11/2015,OFF-EN-10001509,13,78,1.632
US-2015-168501,21/11/2015,TEC-PH-10004922,8,78,267.96
CA-2016-112053,11/10/2016,TEC-AC-10002550,12,145,31.95
CA-2018-108539,21/03/2018,OFF-ST-10003208,5,63,725.84
CA-2018-108539,21/03/2018,OFF-BI-10003981,9,63,10.896
CA-2018-108539,21/03/2018,OFF-BI-10001031,9,63,8.544
CA-2016-149811,04/01/2016,OFF-BI-10003676,9,533,32.34
CA-2016-149811,04/01/2016,OFF-PA-10004082,11,533,39.9
US-2018-103814,09/12/2018,OFF-PA-10001019,11,139,143.856
CA-2017-123932,06/09/2017,OFF-PA-10004665,11,163,41.92
CA-2017-123932,06/09/2017,TEC-PH-10002447,8,163,329.584
US-2017-101616,03/09/2017,OFF-BI-10000014,9,69,87.28
CA-2015-113768,13/05/2015,FUR-CH-10002439,2,26,279.456
CA-2015-113768,13/05/2015,OFF-PA-10003063,11,26,8.0
CA-2017-138037,29/09/2017,OFF-BI-10002982,9,10,27.24
CA-2015-150490,05/08/2015,TEC-AC-10004510,12,35,16.36
CA-2015-150490,05/08/2015,OFF-ST-10000321,5,35,15.78
CA-2015-150490,05/08/2015,OFF-AR-10004602,7,35,45.98
US-2018-126060,14/04/2018,FUR-BO-10003433,1,307,198.272
CA-2018-100951,09/06/2018,OFF-ST-10001496,5,163,720.76
CA-2017-122017,29/12/2017,FUR-FU-10000672,6,478,70.56
CA-2017-122017,29/12/2017,OFF-AP-10001293,10,478,81.96
CA-2015-123477,18/01/2015,OFF-AP-10000692,10,331,64.864
CA-2017-107790,20/11/2017,TEC-PH-10004539,8,17,151.192
CA-2018-158071,10/06/2018,TEC-PH-10002923,8,6,88.776
CA-2018-158071,10/06/2018,OFF-LA-10004689,3,6,11.56
CA-2018-158071,10/06/2018,OFF-ST-10001228,5,6,15.58
CA-2018-147403,10/09/2018,OFF-PA-10003302,11,76,85.056
US-2018-136721,08/04/2018,FUR-FU-10004665,6,534,273.96
US-2018-136721,08/04/2018,FUR-FU-10004188,6,534,306.9
CA-2016-118738,24/10/2016,OFF-PA-10003177,11,17,15.552
CA-2016-118738,24/10/2016,FUR-TA-10002607,4,17,347.361
CA-2016-118738,24/10/2016,OFF-PA-10001166,11,17,10.368
CA-2018-134152,27/05/2018,TEC-AC-10004510,12,6,98.16
CA-2018-134152,27/05/2018,OFF-AR-10004062,7,6,31.44
CA-2015-125542,05/12/2015,OFF-EN-10000056,13,64,348.488
CA-2015-125542,05/12/2015,OFF-ST-10001469,5,64,172.736
CA-2017-136021,14/08/2017,OFF-PA-10000551,11,63,15.54
CA-2017-136021,14/08/2017,TEC-MA-10000423,16,63,105.552
CA-2017-149195,05/09/2017,OFF-PA-10001870,11,33,25.92
CA-2017-149195,05/09/2017,OFF-FA-10001843,14,33,15.808
CA-2017-149195,05/09/2017,OFF-PA-10002036,11,33,10.368
CA-2018-161410,26/06/2018,TEC-PH-10001760,8,106,358.2
CA-2018-161410,26/06/2018,TEC-PH-10000673,8,106,545.916
CA-2018-152786,12/03/2018,OFF-BI-10000829,9,535,40.41
CA-2018-164707,18/02/2018,TEC-PH-10001924,8,63,167.976
CA-2018-164707,18/02/2018,TEC-AC-10004864,12,63,109.53
CA-2018-164707,18/02/2018,OFF-LA-10004345,3,63,9.82
CA-2018-163874,10/11/2018,OFF-BI-10000088,9,60,26.352
US-2015-123183,19/11/2015,OFF-LA-10002787,3,50,22.5
US-2015-123183,19/11/2015,OFF-LA-10001569,3,50,9.96
US-2015-123183,19/11/2015,OFF-BI-10002429,9,50,213.08
US-2015-123183,19/11/2015,FUR-BO-10000362,1,50,1025.88
CA-2015-104829,18/11/2015,OFF-PA-10003016,11,268,21.98
US-2017-147340,24/09/2017,FUR-FU-10002501,6,95,63.2
CA-2017-145492,20/11/2017,OFF-AP-10003622,10,26,39.0
CA-2017-163202,27/09/2017,OFF-BI-10002764,9,404,2.907
CA-2017-117681,09/04/2017,FUR-BO-10001798,1,26,556.665
CA-2018-132262,21/09/2018,TEC-AC-10000158,12,6,71.98
CA-2018-132262,21/09/2018,TEC-AC-10000303,12,6,79.98
CA-2018-123043,24/08/2018,OFF-BI-10003910,9,24,24.672
CA-2018-123043,24/08/2018,OFF-BI-10000138,9,24,3.744
US-2017-143280,22/02/2017,TEC-PH-10002398,8,63,445.96
US-2017-143280,22/02/2017,TEC-AC-10003399,12,63,36.24
US-2017-143280,22/02/2017,OFF-FA-10000992,14,63,10.65
CA-2018-108854,08/12/2018,OFF-PA-10003022,11,10,87.92
CA-2018-108854,08/12/2018,OFF-BI-10002854,9,10,22.424
CA-2018-108854,08/12/2018,OFF-BI-10001670,9,10,90.48
CA-2018-108854,08/12/2018,OFF-ST-10001837,5,10,42.76
CA-2018-166856,18/09/2018,OFF-BI-10002012,9,536,10.08
CA-2018-166856,18/09/2018,TEC-AC-10004992,12,536,101.34
CA-2017-153157,11/09/2017,TEC-PH-10003171,8,478,224.75
US-2018-125647,23/09/2018,OFF-AP-10000390,10,156,73.176
US-2018-125647,23/09/2018,OFF-PA-10004888,11,156,20.736
US-2018-125647,23/09/2018,TEC-PH-10004188,8,156,39.984
CA-2015-132542,06/10/2015,OFF-BI-10004099,9,199,15.36
CA-2016-110877,23/10/2016,OFF-PA-10004621,11,17,36.288
CA-2016-110877,23/10/2016,TEC-PH-10002103,8,17,150.384
US-2017-151827,31/03/2017,TEC-PH-10002789,8,64,280.782
US-2017-151827,31/03/2017,TEC-AC-10003289,12,64,31.984
US-2017-163258,29/12/2017,OFF-BI-10000138,9,63,11.232
CA-2018-103009,03/11/2018,OFF-PA-10001215,11,127,26.4
US-2018-120649,20/01/2018,OFF-AR-10001545,7,506,3.52
CA-2017-153598,03/12/2017,TEC-AC-10003870,12,63,1649.95
CA-2017-153598,03/12/2017,FUR-FU-10001085,6,63,111.9
US-2017-108497,14/06/2017,FUR-BO-10004218,1,2,599.165
CA-2017-113096,02/09/2017,OFF-ST-10003455,5,35,46.53
CA-2015-136861,05/09/2015,FUR-FU-10001967,6,105,31.984
CA-2018-117422,21/10/2018,OFF-AP-10000938,10,347,161.568
CA-2018-117422,21/10/2018,OFF-PA-10002195,11,347,4.064
CA-2018-117422,21/10/2018,OFF-BI-10002799,9,347,6.216
CA-2018-129707,25/04/2018,OFF-AR-10000246,7,524,8.896
CA-2016-160171,19/10/2016,OFF-AP-10000275,10,142,1640.7
CA-2016-160171,19/10/2016,TEC-AC-10000892,12,142,270.0
CA-2015-103317,05/07/2015,FUR-FU-10001591,6,184,19.52
CA-2015-103317,05/07/2015,OFF-BI-10001787,9,184,9.81
CA-2015-103317,05/07/2015,FUR-FU-10003192,6,184,213.216
CA-2017-167115,04/04/2017,OFF-BI-10004600,9,46,588.784
US-2018-153633,13/11/2018,OFF-AR-10002335,7,537,2.064
CA-2018-155929,09/09/2018,OFF-PA-10000859,11,277,6.368
CA-2016-148712,17/04/2016,TEC-AC-10003198,12,46,99.6
CA-2016-148712,17/04/2016,OFF-BI-10001900,9,46,62.296
CA-2016-148712,17/04/2016,OFF-AR-10000614,7,46,10.71
CA-2017-128307,25/07/2017,OFF-EN-10003040,13,17,20.936
US-2017-127425,26/08/2017,TEC-PH-10003442,8,46,33.0
US-2017-127425,26/08/2017,TEC-AC-10002800,12,46,249.95
US-2015-119081,12/09/2015,OFF-SU-10000157,15,311,357.93
US-2015-119081,12/09/2015,TEC-AC-10001542,12,311,57.4
US-2015-119081,12/09/2015,OFF-BI-10004519,9,311,331.96
US-2015-119081,12/09/2015,FUR-FU-10003464,6,311,40.56
CA-2017-140613,22/07/2017,OFF-SU-10004261,15,385,86.2
US-2018-108700,19/05/2018,OFF-PA-10004733,11,229,38.016
CA-2018-160962,28/04/2018,OFF-ST-10001325,5,106,8.384
CA-2018-160962,28/04/2018,OFF-AR-10003056,7,106,6.848
CA-2018-130631,29/12/2018,OFF-FA-10000089,14,200,19.6
CA-2018-130631,29/12/2018,FUR-FU-10004093,6,200,68.46
CA-2018-116680,04/09/2018,OFF-BI-10004022,9,35,13.344
CA-2018-116680,04/09/2018,FUR-TA-10001771,4,35,1478.272
US-2015-107405,21/03/2015,OFF-ST-10002301,5,197,16.272
CA-2018-101574,28/09/2018,FUR-FU-10001706,6,4,9.24
CA-2015-146591,19/01/2015,OFF-BI-10003676,9,58,32.34
CA-2015-146591,19/01/2015,OFF-PA-10000659,11,58,56.064
CA-2015-146591,19/01/2015,OFF-EN-10002504,13,58,108.72
CA-2015-146591,19/01/2015,FUR-BO-10001972,1,58,181.47
CA-2015-107706,14/02/2015,OFF-PA-10000466,11,15,16.176
CA-2017-122448,09/06/2017,FUR-CH-10002774,2,10,122.352
CA-2015-132451,26/09/2015,FUR-CH-10000454,2,189,585.552
CA-2015-132451,26/09/2015,OFF-PA-10004888,11,189,19.44
CA-2017-158547,30/05/2017,OFF-AP-10003842,10,73,123.92
CA-2018-116946,19/12/2018,FUR-FU-10000320,6,148,13.36
CA-2018-116946,19/12/2018,OFF-ST-10002554,5,148,78.256
CA-2018-116946,19/12/2018,FUR-BO-10000468,1,148,102.018
CA-2018-121741,26/12/2018,OFF-ST-10004459,5,11,750.68
CA-2018-169691,15/06/2018,OFF-LA-10002312,3,433,44.4
CA-2018-169691,15/06/2018,OFF-ST-10001291,5,433,84.55
CA-2018-169691,15/06/2018,OFF-PA-10003022,11,433,17.94
CA-2017-121356,20/11/2017,OFF-BI-10002133,9,286,128.4
CA-2015-101770,31/03/2015,OFF-BI-10001097,9,124,1.869
CA-2018-105487,08/10/2018,TEC-PH-10001336,8,189,103.192
CA-2018-105487,08/10/2018,TEC-AC-10002305,12,189,36.0
CA-2018-105487,08/10/2018,TEC-AC-10003610,12,189,239.96
CA-2018-105487,08/10/2018,OFF-ST-10002301,5,189,40.68
CA-2018-148999,30/01/2018,FUR-CH-10002044,2,230,419.136
CA-2015-107573,12/12/2015,OFF-EN-10001099,13,329,23.472
CA-2016-156608,24/10/2016,OFF-BI-10004140,9,66,3.592
CA-2018-134495,01/04/2018,TEC-PH-10004897,8,134,23.976
CA-2018-134495,01/04/2018,OFF-LA-10000262,3,134,6.264
CA-2018-134495,01/04/2018,OFF-AP-10002222,10,134,20.808
CA-2018-134495,01/04/2018,FUR-CH-10003774,2,134,218.352
CA-2018-164098,26/01/2018,OFF-ST-10000615,5,33,18.16
CA-2015-105249,28/11/2015,OFF-SU-10001225,15,35,7.36
CA-2015-105249,28/11/2015,OFF-LA-10002043,3,35,41.4
CA-2015-105249,28/11/2015,FUR-BO-10000330,1,35,411.332
CA-2016-113523,04/09/2016,OFF-BI-10001249,9,12,7.656
CA-2018-117821,12/06/2018,TEC-AC-10004469,12,369,63.92
CA-2018-164378,15/07/2018,OFF-AR-10001177,7,24,6.56
CA-2018-164378,15/07/2018,OFF-LA-10000634,3,24,7.83
CA-2018-164378,15/07/2018,TEC-AC-10004708,12,24,41.9
CA-2018-164378,15/07/2018,FUR-CH-10002084,2,24,664.146
CA-2018-164378,15/07/2018,OFF-PA-10004519,11,24,8.96
CA-2018-127782,02/11/2018,FUR-FU-10001847,6,12,3.312
CA-2018-127782,02/11/2018,OFF-AP-10001962,10,12,20.136
CA-2018-127782,02/11/2018,OFF-EN-10003845,13,12,8.856
CA-2018-127782,02/11/2018,TEC-PH-10001817,8,12,859.2
US-2017-162026,08/10/2017,OFF-PA-10000167,11,2,61.96
CA-2017-150000,08/04/2017,OFF-EN-10002973,13,270,17.92
CA-2016-168529,08/10/2016,FUR-FU-10001588,6,35,145.9
US-2018-152569,15/05/2018,OFF-PA-10001736,11,156,56.704
US-2018-152569,15/05/2018,TEC-PH-10002185,8,156,11.12
US-2015-137680,24/02/2015,OFF-PA-10000174,11,326,32.896
US-2015-137680,24/02/2015,OFF-PA-10000069,11,326,22.776
CA-2016-103177,30/05/2016,TEC-PH-10001795,8,30,239.97
CA-2016-103177,30/05/2016,OFF-AP-10004540,10,30,160.32
CA-2016-103177,30/05/2016,TEC-PH-10001527,8,30,128.85
US-2017-138408,18/11/2017,TEC-AC-10003870,12,365,1319.96
CA-2018-117667,04/12/2018,FUR-CH-10004540,2,64,239.96
CA-2018-117667,04/12/2018,FUR-FU-10004093,6,64,54.768
CA-2018-117667,04/12/2018,OFF-AR-10000716,7,64,13.392
CA-2018-117667,04/12/2018,OFF-PA-10002709,11,64,23.92
CA-2018-117667,04/12/2018,TEC-AC-10000580,12,64,255.968
CA-2017-110982,05/06/2017,OFF-BI-10000829,9,87,21.552
CA-2017-110982,05/06/2017,OFF-AP-10004859,10,87,58.24
CA-2017-147123,10/12/2017,OFF-PA-10000575,11,107,80.28
CA-2018-154501,30/04/2018,OFF-AR-10002804,7,142,9.78
CA-2018-166933,24/04/2018,OFF-FA-10002676,14,538,1.81
CA-2016-142055,08/05/2016,OFF-PA-10003465,11,30,37.94
CA-2016-137106,31/03/2016,TEC-PH-10000011,8,134,79.96
CA-2018-136609,06/08/2018,OFF-PA-10004381,11,539,115.296
CA-2018-160885,02/12/2018,TEC-PH-10001795,8,199,2479.96
US-2017-167472,06/06/2017,TEC-AC-10001109,12,367,179.94
US-2017-167472,06/06/2017,TEC-AC-10003038,12,367,26.85
US-2017-167472,06/06/2017,TEC-AC-10003174,12,367,323.37
US-2017-167472,06/06/2017,OFF-PA-10000157,11,367,59.94
US-2017-167472,06/06/2017,OFF-BI-10001721,9,367,64.14
US-2017-167472,06/06/2017,OFF-BI-10000591,9,367,11.67
US-2017-167472,06/06/2017,OFF-PA-10001534,11,367,12.96
CA-2016-120551,13/04/2016,OFF-BI-10002071,9,540,17.43
US-2018-150595,22/05/2018,FUR-CH-10000513,2,156,181.986
US-2018-150595,22/05/2018,OFF-BI-10003274,9,156,1.592
US-2018-150595,22/05/2018,OFF-SU-10000381,15,156,22.344
CA-2017-134936,19/12/2017,FUR-TA-10001086,4,116,455.97
CA-2017-134936,19/12/2017,OFF-BI-10000174,9,116,10.44
CA-2017-134936,19/12/2017,OFF-BI-10002103,9,116,5.214
CA-2018-102967,22/09/2018,OFF-ST-10001590,5,209,67.4
CA-2018-151008,07/09/2018,FUR-FU-10002396,6,541,25.16
CA-2018-151008,07/09/2018,TEC-PH-10002807,8,541,126.56
CA-2015-159800,28/11/2015,OFF-AP-10004859,10,10,43.68
CA-2015-159800,28/11/2015,TEC-AC-10003447,12,10,139.93
US-2015-159618,12/11/2015,OFF-AR-10003183,7,67,2.672
US-2015-159618,12/11/2015,OFF-SU-10000432,15,67,16.656
US-2015-159618,12/11/2015,TEC-AC-10003832,12,67,79.512
US-2015-159618,12/11/2015,OFF-PA-10004100,11,67,36.288
US-2015-159618,12/11/2015,FUR-BO-10004467,1,67,67.9932
CA-2018-116113,02/10/2018,FUR-FU-10002963,6,154,10.16
CA-2016-125066,14/12/2016,FUR-FU-10003829,6,130,6.16
CA-2016-125066,14/12/2016,OFF-AR-10003582,7,130,56.3
US-2016-114741,06/12/2016,OFF-PA-10000048,11,284,6.48
US-2016-114741,06/12/2016,OFF-ST-10000078,5,284,1325.85
US-2016-114741,06/12/2016,OFF-LA-10004853,3,284,14.94
CA-2018-133263,31/03/2018,OFF-BI-10001153,9,149,34.54
CA-2018-133263,31/03/2018,TEC-CO-10001449,17,149,2999.95
CA-2018-133263,31/03/2018,OFF-BI-10000474,9,149,64.12
CA-2018-157966,13/03/2018,OFF-AR-10000799,7,27,19.456
CA-2018-157966,13/03/2018,TEC-MA-10002109,16,27,209.986
CA-2018-157966,13/03/2018,OFF-AR-10003338,7,27,29.76
CA-2018-157966,13/03/2018,FUR-CH-10003606,2,27,89.768
CA-2018-157966,13/03/2018,TEC-CO-10001449,17,27,959.984
CA-2018-157966,13/03/2018,OFF-PA-10001934,11,27,15.552
CA-2018-157966,13/03/2018,TEC-PH-10001527,8,27,34.36
CA-2015-151162,05/12/2015,OFF-PA-10001033,11,48,98.376
CA-2015-151162,05/12/2015,OFF-BI-10003719,9,48,29.94
CA-2015-151162,05/12/2015,OFF-PA-10003036,11,48,17.472
CA-2015-151162,05/12/2015,TEC-PH-10001870,8,48,36.738
CA-2015-151162,05/12/2015,TEC-PH-10001809,8,48,179.94
CA-2017-136686,12/12/2017,FUR-FU-10004864,6,55,383.64
CA-2017-136686,12/12/2017,OFF-AP-10002350,10,55,56.52
CA-2018-137498,09/09/2018,OFF-AR-10003829,7,26,6.56
CA-2018-137498,09/09/2018,FUR-CH-10003833,2,26,243.92
CA-2018-137498,09/09/2018,OFF-PA-10000143,11,26,47.52
CA-2018-163818,04/10/2018,FUR-FU-10000076,6,235,19.98
CA-2017-161158,09/05/2017,OFF-AR-10000462,7,24,8.0
CA-2015-116673,15/12/2015,FUR-FU-10003829,6,89,6.16
CA-2018-105333,30/11/2018,OFF-ST-10002182,5,165,83.56
CA-2018-105333,30/11/2018,TEC-PH-10001468,8,165,546.06
CA-2018-105333,30/11/2018,OFF-ST-10001809,5,165,269.49
CA-2016-149993,19/03/2016,OFF-FA-10001561,14,195,10.9
CA-2015-168158,19/07/2015,OFF-BI-10001759,9,151,6.096
CA-2017-115224,08/12/2017,OFF-ST-10000615,5,95,34.05
CA-2017-115224,08/12/2017,OFF-ST-10003816,5,95,352.38
CA-2015-164742,13/10/2015,FUR-CH-10002880,2,101,245.98
CA-2015-164742,13/10/2015,OFF-BI-10004738,9,101,18.94
US-2018-108014,19/11/2018,OFF-BI-10003984,9,178,59.913
CA-2018-160325,24/09/2018,TEC-PH-10000984,8,129,391.98
CA-2018-160325,24/09/2018,TEC-PH-10001944,8,129,437.85
CA-2016-159779,25/09/2016,OFF-BI-10002735,9,209,68.62
